# Dataset: annual water temperature at German monitoring sites (EEA Waterbase v2020_1).
# Source file: data/processed/water_temperature_de_annual_clean.csv
# Filter 1 (site): kept only monitoring sites within 50 km of a study reactor
#           site (all reactors except the excluded Krümmel/Brunsbüttel).
# Filter 2 (window): kept only observation years 2006-2018 (inclusive).
# Note: Waterbase supplies no rows for 2006, 2007 and 2015 for these sites; the window
#       therefore materialises as 2008-2014 plus 2016-2018.
# Added columns: nearest study reactor, its group and river, and the distance in km.
site_id,site_name,water_body_id,water_body_name,water_body_category,site_latitude,site_longitude,year,water_temperature_mean_c,water_temperature_min_c,water_temperature_max_c,water_temperature_observations,nearest_shutdown_plant_id,nearest_shutdown_plant_name,shutdown_year,distance_to_shutdown_plant_km,treatment_group,post_treatment,did_interaction,nearest_study_reactor,nearest_study_group,nearest_study_river,distance_to_study_reactor_km
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,DERW_DESH_BK_06,STÖR OBERHALB KELLINGHUSEN,riverWaterBody,54.01009,9.80677,2012,10.4462,2.4,16.8,13,BNA0355,Grafenrheinfeld,2015,448.367,0,0,0,Brokdorf,Kontrolle,Elbe,34.97
DESM_DEBY_2929,RONHEIMSTEG,DERW_DEBY_1_F096,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.79357,10.68817,2008,10.5231,1.0,21.7,26,BNA0381,Kernkraft Gundremmingen,2017,37.449,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,37.451
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,DERW_DEBY_2_F185,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,riverWaterBody,50.06098,9.6922,2008,11.4692,3.3,21.0,26,BNA0355,Grafenrheinfeld,2015,35.995,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,35.999
DESM_DEBY_20256,ERLABRUNNKWOW,DERW_DEBY_2_F119,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,riverWaterBody,49.85488,9.85468,2008,12.9115,2.4,24.6,26,BNA0355,Grafenrheinfeld,2015,27.492,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,27.494
DESM_DEBY_3413,KELHEIMPEGEL,DERW_DEBY_1_F205,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,riverWaterBody,48.82219,11.75313,2008,13.0385,4.4,23.5,26,BNA0381,Kernkraft Gundremmingen,2017,104.962,0,0,0,Isar 2,Kontrolle,Isar,46.546
DESM_DEBY_12302,ESCHELBACHPEGEL,DERW_DEBY_1_F556,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,riverWaterBody,48.2522,12.69689,2008,8.872,1.3,15.0,25,BNA0381,Kernkraft Gundremmingen,2017,172.002,0,0,0,Isar 1,Partial,Isar,49.136
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,DERW_DEBY_1_F149,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,riverWaterBody,48.10353,10.66612,2008,10.0308,1.8,21.1,26,BNA0381,Kernkraft Gundremmingen,2017,49.765,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,49.76
DESM_DEBY_4373,BADABBACHPEGEL,DERW_DEBY_1_F223,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,riverWaterBody,48.94169,12.03365,2008,13.0923,4.2,22.9,26,BNA0381,Kernkraft Gundremmingen,2017,128.764,0,0,0,Isar 1,Partial,Isar,42.089
DESM_DEBY_3044,AUGSBURGHOCHABLAß,DERW_DEBY_1_F127,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,riverWaterBody,48.34425,10.93559,2008,10.6154,1.8,19.5,26,BNA0381,Kernkraft Gundremmingen,2017,43.739,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,43.735
DESM_DEBY_2346,BÖFINGERHALDEKWUW,DERW_DEBY_1_F030_BW,DONAU VON EINMÜNDUNG ILLER BIS EINMÜNDUNG LANDGRABEN BEI OFFINGEN,riverWaterBody,48.42405,10.02689,2008,10.1269,3.3,19.8,26,BNA0381,Kernkraft Gundremmingen,2017,29.417,1,0,0,Gundremmingen C,Kontrolle,Donau,29.225
DESM_DEBY_10988,HMSMOOSBURG,DERW_DEBY_1_F404,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,riverWaterBody,48.45798,11.9487,2008,11.9577,4.1,19.7,26,BNA0381,Kernkraft Gundremmingen,2017,114.198,0,0,0,Isar 2,Kontrolle,Isar,30.272
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,DERW_DEBY_1_F054,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,riverWaterBody,48.49432,10.39083,2008,10.7346,3.6,20.5,26,BNA0381,Kernkraft Gundremmingen,2017,2.436,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,2.433
DESM_DERP_2511510500,MAINZ/RHEIN,DERW_DERP_2000000000_3,UNTERER OBERRHEIN,riverWaterBody,50.00686,8.27705,2008,14.8278,4.8,25.4,356,BNA0802,Kernkraftwerk Philippsburg 2,2019,84.629,0,0,0,Biblis A,Treatment,Rhein,34.517
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,DERW_DESH_BK_06,STÖR OBERHALB KELLINGHUSEN,riverWaterBody,54.01009,9.80677,2008,10.5333,5.1,16.9,12,BNA0355,Grafenrheinfeld,2015,448.367,0,0,0,Brokdorf,Kontrolle,Elbe,34.97
DESM_DERP_2549523200,GROLSHEIM/NAHE,DERW_DERP_2540000000_7,UNTERE NAHE,riverWaterBody,49.91157,7.91078,2008,11.9573,1.0,23.9,358,BNA0802,Kernkraftwerk Philippsburg 2,2019,82.448,0,0,0,Biblis A,Treatment,Rhein,42.578
DESM_DEBY_19268,VIERETHKWOBERWASSER,DERW_DEBY_2_F122,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,riverWaterBody,49.92421,10.78723,2008,11.1731,3.6,21.6,26,BNA0355,Grafenrheinfeld,2015,43.832,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,43.828
DESM_DEBY_16122,HALLSTADTBRÜCKE,DERW_DEBY_2_F099,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,riverWaterBody,49.92454,10.86251,2008,10.7192,2.9,21.3,26,BNA0355,Grafenrheinfeld,2015,49.156,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,49.152
DESM_DEBY_2389,DILLINGENMESSSTATION,DERW_DEBY_1_F062,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,riverWaterBody,48.56832,10.50016,2008,10.9346,3.4,22.0,26,BNA0381,Kernkraft Gundremmingen,2017,9.369,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,9.37
DESM_DEBY_11444,PLATTLINGKM80,DERW_DEBY_1_F430,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.77739,12.89497,2008,14.296,5.7,24.4,25,BNA0381,Kernkraft Gundremmingen,2017,185.483,0,0,0,Isar 1,Partial,Isar,48.005
DESM_DEBY_2322,WIBLINGENPEGEL,DERW_DEBY_1_F005_BW,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.37052,9.98861,2008,9.92692,3.2,19.0,26,BNA0381,Kernkraft Gundremmingen,2017,34.44,1,0,0,Gundremmingen C,Kontrolle,Donau,34.276
DESM_DEBY_3095,KWFELDHEIMOW,DERW_DEBY_1_F122,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.72746,10.92126,2008,10.9154,2.7,19.8,26,BNA0381,Kernkraft Gundremmingen,2017,44.912,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,44.912
DESM_DEBY_11233,ÜMSPEGELINKOFEN,DERW_DEBY_1_F441,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,riverWaterBody,48.46074,11.86503,2008,14.0423,4.8,25.0,26,BNA0381,Kernkraft Gundremmingen,2017,108.021,0,0,0,Isar 2,Kontrolle,Isar,35.478
DESM_DEBY_16122,HALLSTADTBRÜCKE,DERW_DEBY_2_F099,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,riverWaterBody,49.92454,10.86251,2012,11.0231,0.0,21.1,26,BNA0355,Grafenrheinfeld,2015,49.156,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,49.152
DESM_DEBY_3095,KWFELDHEIMOW,DERW_DEBY_1_F122,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.72746,10.92126,2009,10.9423,0.0,19.7,26,BNA0381,Kernkraft Gundremmingen,2017,44.912,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,44.912
DESM_DEBY_2929,RONHEIMSTEG,DERW_DEBY_1_F096,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.79357,10.68817,2009,10.968,0.0,20.4,25,BNA0381,Kernkraft Gundremmingen,2017,37.449,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,37.451
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DERW_DEBY_1_F074,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,riverWaterBody,48.72501,10.85302,2009,10.45,0.0,19.3,26,BNA0381,Kernkraft Gundremmingen,2017,40.575,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,40.575
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DERW_DEBY_1_F074,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,riverWaterBody,48.72501,10.85302,2012,11.2269,0.0,21.9,26,BNA0381,Kernkraft Gundremmingen,2017,40.575,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,40.575
DESM_DENI_47812999,STEINHUDERMEERMITTE,DELW_DENI_12034,STEINHUDER MEER,lakeWaterBody,52.47221,9.33446,2012,13.725,5.7,20.0,8,BNA0355,Grafenrheinfeld,2015,282.845,0,0,0,Grohnde,Kontrolle,Weser,48.846
DESM_DENI_47812999,STEINHUDERMEERMITTE,DELW_DENI_12034,STEINHUDER MEER,lakeWaterBody,52.47221,9.33446,2010,15.15,8.7,23.1,8,BNA0355,Grafenrheinfeld,2015,282.845,0,0,0,Grohnde,Kontrolle,Weser,48.846
DESM_DENI_49752022,BRAKE,DETW_T1-4000-01,ÜBERGANGSGEWÄSSER DER WESER,transitionalWaterBody,53.31519,8.48608,2008,12.1583,4.7,21.1,12,BNA0355,Grafenrheinfeld,2015,388.372,0,0,0,Unterweser,Treatment,Weser,12.625
DESM_DENI_49752022,BRAKE,DETW_T1-4000-01,ÜBERGANGSGEWÄSSER DER WESER,transitionalWaterBody,53.31519,8.48608,2009,13.3583,2.8,22.7,12,BNA0355,Grafenrheinfeld,2015,388.372,0,0,0,Unterweser,Treatment,Weser,12.625
DESM_DENI_59752051,GRAUERORT,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.6779,9.49529,2009,11.56,0.7,21.4,25,BNA0355,Grafenrheinfeld,2015,413.39,0,0,0,Brokdorf,Kontrolle,Elbe,21.618
DESM_DENI_49752022,BRAKE,DETW_T1-4000-01,ÜBERGANGSGEWÄSSER DER WESER,transitionalWaterBody,53.31519,8.48608,2011,11.6583,3.0,19.1,12,BNA0355,Grafenrheinfeld,2015,388.372,0,0,0,Unterweser,Treatment,Weser,12.625
DESM_DENI_59752051,GRAUERORT,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.6779,9.49529,2010,12.4526,0.7,22.6,19,BNA0355,Grafenrheinfeld,2015,413.39,0,0,0,Brokdorf,Kontrolle,Elbe,21.618
DESM_DENI_49752022,BRAKE,DETW_T1-4000-01,ÜBERGANGSGEWÄSSER DER WESER,transitionalWaterBody,53.31519,8.48608,2010,11.2083,1.6,23.6,12,BNA0355,Grafenrheinfeld,2015,388.372,0,0,0,Unterweser,Treatment,Weser,12.625
DESM_DENI_59752051,GRAUERORT,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.6779,9.49529,2011,11.1565,1.0,20.3,23,BNA0355,Grafenrheinfeld,2015,413.39,0,0,0,Brokdorf,Kontrolle,Elbe,21.618
DESM_DENI_49752022,BRAKE,DETW_T1-4000-01,ÜBERGANGSGEWÄSSER DER WESER,transitionalWaterBody,53.31519,8.48608,2012,12.3083,2.3,21.9,12,BNA0355,Grafenrheinfeld,2015,388.372,0,0,0,Unterweser,Treatment,Weser,12.625
DESM_DENI_47812999,STEINHUDERMEERMITTE,DELW_DENI_12034,STEINHUDER MEER,lakeWaterBody,52.47221,9.33446,2011,15.925,6.0,23.0,8,BNA0355,Grafenrheinfeld,2015,282.845,0,0,0,Grohnde,Kontrolle,Weser,48.846
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.87952,9.16862,2008,9.59167,4.6,16.0,12,BNA0355,Grafenrheinfeld,2015,438.637,0,0,0,Brokdorf,Kontrolle,Elbe,12.046
DESM_DENI_59752051,GRAUERORT,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.6779,9.49529,2008,12.3542,1.7,21.9,24,BNA0355,Grafenrheinfeld,2015,413.39,0,0,0,Brokdorf,Kontrolle,Elbe,21.618
DESM_DENI_47812999,STEINHUDERMEERMITTE,DELW_DENI_12034,STEINHUDER MEER,lakeWaterBody,52.47221,9.33446,2008,12.8875,2.8,20.1,8,BNA0355,Grafenrheinfeld,2015,282.845,0,0,0,Grohnde,Kontrolle,Weser,48.846
DESM_DENI_47812999,STEINHUDERMEERMITTE,DELW_DENI_12034,STEINHUDER MEER,lakeWaterBody,52.47221,9.33446,2009,15.1375,6.6,22.0,8,BNA0355,Grafenrheinfeld,2015,282.845,0,0,0,Grohnde,Kontrolle,Weser,48.846
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.87952,9.16862,2010,9.7,1.0,17.8,6,BNA0355,Grafenrheinfeld,2015,438.637,0,0,0,Brokdorf,Kontrolle,Elbe,12.046
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.87952,9.16862,2009,10.25,2.0,17.8,6,BNA0355,Grafenrheinfeld,2015,438.637,0,0,0,Brokdorf,Kontrolle,Elbe,12.046
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.87952,9.16862,2011,10.8944,1.1,21.2,9,BNA0355,Grafenrheinfeld,2015,438.637,0,0,0,Brokdorf,Kontrolle,Elbe,12.046
DESM_SH_120207,ELBEBEIBRUNSBÜTTELKOOGKM694,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.87952,9.16862,2012,11.3456,4.0,20.2,9,BNA0355,Grafenrheinfeld,2015,438.637,0,0,0,Brokdorf,Kontrolle,Elbe,12.046
DESM_DENI_59752051,GRAUERORT,DETW_DESH_T1-5000-01,TIDEELBE,transitionalWaterBody,53.6779,9.49529,2012,11.6458,0.0,22.1,24,BNA0355,Grafenrheinfeld,2015,413.39,0,0,0,Brokdorf,Kontrolle,Elbe,21.618
DEGM_DENI_9611345,ELMENDORFBDF,DEGB_DENI_38_02,LEDA-JÜMME LOCKERGESTEIN RECHTS,groundWaterBody,53.21555,7.99578,2018,10.966666666666667,10.8,11.1,3,BNA0355,Grafenrheinfeld,2015,389.672,0,0,0,Unterweser,Treatment,Weser,39.779
DEGM_DENI_13610470,AHAUSENPEILBRUNNEN47,DEGB_DENI_36_01,HASE LINKS LOCKERGESTEIN,groundWaterBody,52.55358,7.88447,2018,10.7,10.3,11.0,3,BNA0355,Grafenrheinfeld,2015,327.305,0,0,0,Emsland,Kontrolle,Ems,39.898
DEGM_DENI_9853151,STAPELI,DEGB_DENI_38_02,LEDA-JÜMME LOCKERGESTEIN RECHTS,groundWaterBody,53.32801,7.83047,2018,10.2,10.1,10.3,2,BNA0355,Grafenrheinfeld,2015,405.574,0,0,0,Unterweser,Treatment,Weser,44.313
DEGM_DENI_40507510,HESTRUP,DEGB_DENI_928_24,NIEDERUNG DER VECHTE LINKS,groundWaterBody,52.37937,7.12436,2018,11.1,11.1,11.1,1,BNA0355,Grafenrheinfeld,2015,341.013,0,0,0,Emsland,Kontrolle,Ems,16.817
DEGM_DENI_40505121,HAARI,DEGB_DENI_37_01,MITTLERE EMS LOCKERGESTEIN LINKS,groundWaterBody,52.79075,7.14541,2018,9.9,9.5,10.3,2,BNA0355,Grafenrheinfeld,2015,376.444,0,0,0,Emsland,Kontrolle,Ems,36.026
DEGM_DENI_40504771,VINNENAHMSENI,DEGB_DENI_36_05,HASE LOCKERGESTEIN RECHTS,groundWaterBody,52.77401,7.66129,2018,11.3,10.9,11.7,2,BNA0355,Grafenrheinfeld,2015,356.061,0,0,0,Emsland,Kontrolle,Ems,40.346
DEGM_DENI_40003417,FRIELINGEN,DEGB_DENI_4_2001,LEINE LOCKERGESTEIN RECHTS,groundWaterBody,52.45254,9.53787,2018,8.8,8.8,8.8,1,BNA0355,Grafenrheinfeld,2015,278.079,0,0,0,Grohnde,Kontrolle,Weser,47.129
DEGM_DENI_40003415,EITZUM,DEGB_DENI_4_2006,LEINE MESOZOISCHES FESTGESTEIN RECHTS 3,groundWaterBody,52.08143,9.85211,2018,11.4,11.2,11.6,2,BNA0355,Grafenrheinfeld,2015,234.312,0,0,0,Grohnde,Kontrolle,Weser,30.417
DEGM_DENI_40000953,AHERKÄMPE,DEGB_DENI_4_2302,OBERWESER-HAMELN,groundWaterBody,52.18564,9.12891,2018,11.7,11.7,11.7,1,BNA0355,Grafenrheinfeld,2015,255.566,0,0,0,Grohnde,Kontrolle,Weser,25.613
DEGM_DENW_106500028,LUEG4QULUEGDE,DEGB_DENW_4_2310,SÜDLIPPISCHE TRIAS-GEBIETE,groundWaterBody,51.95627,9.21416,2018,9.0,9.0,9.0,1,BNA0355,Grafenrheinfeld,2015,229.483,0,0,0,Grohnde,Kontrolle,Weser,16.25
DEGM_DENW_110040181,IV/18FLUGHMSOSN,DEGB_DENW_3_05,NIEDERUNG DER OBEREN EMS (GREVEN/LADBERGEN),groundWaterBody,52.13773,7.68003,2018,11.2,11.2,11.2,1,BNA0355,Grafenrheinfeld,2015,296.435,0,0,0,Emsland,Kontrolle,Ems,45.921
DEGM_DENW_110040107,IV/10EMSDETTEN,DEGB_DENW_3_04,NIEDERUNG DER OBEREN EMS (EMSDETTEN/SAERBECK),groundWaterBody,52.14719,7.56977,2018,10.4,10.4,10.4,1,BNA0355,Grafenrheinfeld,2015,301.865,0,0,0,Emsland,Kontrolle,Ems,41.291
DEGM_DENW_106525177,I/3FAUGUSTDORF,DEGB_DENW_3_09,SENNESANDE (NORDOST),groundWaterBody,51.88821,8.73467,2018,11.3,11.3,11.3,1,BNA0355,Grafenrheinfeld,2015,234.713,0,0,0,Grohnde,Kontrolle,Weser,49.314
DEGM_DENW_110050125,V/12ISENDORF,DEGB_DENW_3_04,NIEDERUNG DER OBEREN EMS (EMSDETTEN/SAERBECK),groundWaterBody,52.20505,7.5117,2018,11.5,11.5,11.5,1,BNA0355,Grafenrheinfeld,2015,309.371,0,0,0,Emsland,Kontrolle,Ems,33.788
DEGM_DENW_026500139,Q23NEUENHNETHE,DEGB_DENW_4_2307,SÜDLICHES EGGEGEBIRGE,groundWaterBody,51.67587,8.99777,2018,9.3,9.3,9.3,1,BNA0355,Grafenrheinfeld,2015,205.636,0,0,0,Grohnde,Kontrolle,Weser,49.145
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,DERW_DEHE_44-1,UNTERE DIEMEL,riverWaterBody,51.63266,9.4726,2018,12.095833,3.3,22.0,24,BNA0355,Grafenrheinfeld,2015,189.926,0,0,0,Grohnde,Kontrolle,Weser,44.989
DESM_HE_380,NIDDAFRANKFURTNIEDMESSSTATION,DERW_DEHE_248-1,NIDDA/FRANKFURT,riverWaterBody,50.10022,8.56059,2018,12.922642,1.4,24.0,53,BNA0802,Kernkraftwerk Philippsburg 2,2019,94.667,0,0,0,Biblis A,Treatment,Rhein,44.696
DEGM_BW_119-257-5_C,GWMORTSETTERHUTTENHEIM,DEGB_DEBW_16-4,BRUCHSAL,groundWaterBody,49.1994,8.46658,2018,13.65,13.2,14.1,2,BNA0802,Kernkraftwerk Philippsburg 2,2019,6.346,1,0,0,Philippsburg 1,Partial,Rhein,6.344
DEGM_BW_244-612-9_C,SBRBAHMUELLERPLUEDERHAUSEN,DEGB_DEBW_8-1,KEUPER-BERGLAND,groundWaterBody,48.7881,9.60457,2018,13.85,11.8,15.9,2,BNA0381,Kernkraft Gundremmingen,2017,65.951,0,0,0,Neckarwestheim 1,Partial,Neckar,42.152
DEGM_BW_213-410-0_C,QFWETTELIENZINGEN,DEGB_DEBW_8-1,KEUPER-BERGLAND,groundWaterBody,48.97574,8.85964,2018,12.9,11.9,13.9,2,BNA0802,Kernkraftwerk Philippsburg 2,2019,43.61,1,0,0,Neckarwestheim 1,Partial,Neckar,24.123
DEGM_BW_197-306-3_C,GWMFP3RUHRGASAGSANDHAUS,DEGB_DEBW_16-2,RHEIN-NECKAR,groundWaterBody,49.33135,8.64263,2018,11.233333333333333,10.8,11.6,3,BNA0802,Kernkraftwerk Philippsburg 2,2019,17.385,1,0,0,Philippsburg 1,Partial,Rhein,17.388
DEGM_BW_171-259-5_C,GWM3296NR44STADTWERKEKARLSRUHE,DEGB_DEBW_16-1,QUARTAERE UND PLIOZAENE SEDIMENTE DER GRABENSCHOLLE,groundWaterBody,49.04904,8.42578,2018,11.566666666666666,11.4,11.8,3,BNA0802,Kernkraftwerk Philippsburg 2,2019,22.659,1,0,0,Philippsburg 1,Partial,Rhein,22.657
DEGM_BW_246-412-0_C,GWM706SINDELFINGEN,DEGB_DEBW_8-1,KEUPER-BERGLAND,groundWaterBody,48.71325,8.97451,2018,11.6,11.5,11.7,2,BNA0802,Kernkraftwerk Philippsburg 2,2019,71.735,0,0,0,Neckarwestheim 1,Partial,Neckar,39.293
DEGM_BW_600-407-7,QFHINTEREQUELLEHILSBACH,DEGB_DEBW_8-2,KRAICHGAU,groundWaterBody,49.19963,8.85078,2018,10.85,10.7,11.0,2,BNA0802,Kernkraftwerk Philippsburg 2,2019,30.734,1,0,0,Neckarwestheim 1,Partial,Neckar,29.452
DEGM_BW_600-261-2_C,QFJAEGERBRUNNENSCHIELBERG,DEGB_DEBW_11-1,BUNTSANDSTEIN DES SCHWARZWALDES -,groundWaterBody,48.8297,8.44055,2018,9.2,8.8,9.6,2,BNA0802,Kernkraftwerk Philippsburg 2,2019,47.039,1,0,0,Philippsburg 1,Partial,Rhein,47.037
DEGM_BW_902-355-1_C,QFHAHNENGRUNDQUSCHOENAU,DEGB_DEBW_10-1,"SPESSART, RHOENVORLAND UND BUNTSANDSTEIN DES ODENWALDES",groundWaterBody,49.46478,8.78789,2018,8.85,8.7,9.0,2,BNA0802,Kernkraftwerk Philippsburg 2,2019,34.75,1,0,0,Philippsburg 1,Partial,Rhein,34.754
DEGM_BW_1251-305-8_C,BRNORDBEREGNUNGSVERBANDDOSSENHEIM,DEGB_DEBW_16-2,RHEIN-NECKAR,groundWaterBody,49.45728,8.65689,2018,13.6,12.9,14.2,3,BNA0802,Kernkraftwerk Philippsburg 2,2019,27.832,1,0,0,Philippsburg 1,Partial,Rhein,27.836
DEGM_BW_199-258-0_C,GWMFP1FRIEDRICHSTALSTUTENSEE,DEGB_DEBW_16-4,BRUCHSAL,groundWaterBody,49.10688,8.48811,2018,12.3,12.2,12.4,3,BNA0802,Kernkraftwerk Philippsburg 2,2019,16.663,1,0,0,Philippsburg 1,Partial,Rhein,16.661
DEGM_BW_14-714-5_C,QFLONEQUELLEURSPRING,DEGB_DEBW_6-1,SCHWAEBISCHE ALB,groundWaterBody,48.54794,9.89155,2018,9.75,9.5,10.0,2,BNA0381,Kernkraft Gundremmingen,2017,37.732,1,1,1,Gundremmingen C,Kontrolle,Donau,37.474
DEGM_BW_600-309-4_C,QF2FRITZENWIESENOBERGROMBACH,DEGB_DEBW_16-4,BRUCHSAL,groundWaterBody,49.06417,8.60213,2018,10.85,10.7,11.0,2,BNA0802,Kernkraftwerk Philippsburg 2,2019,24.218,1,0,0,Philippsburg 1,Partial,Rhein,24.217
DEGM_BW_602-458-0_C,QFQUELLEIIINEIPPERG,DEGB_DEBW_8-5,ZABERGAEU - NECKARBECKEN,groundWaterBody,49.09901,9.05648,2018,13.4,13.4,13.4,1,BNA0802,Kernkraftwerk Philippsburg 2,2019,48.272,1,0,0,Neckarwestheim 1,Partial,Neckar,10.771
DEGM_BW_120-563-3_C,QFOBEREKOEHLERQNOTZING,DEGB_DEBW_7-1,ALBVORLAND,groundWaterBody,48.67987,9.48377,2018,11.9,10.8,13.0,2,BNA0381,Kernkraft Gundremmingen,2017,69.937,0,0,0,Neckarwestheim 1,Partial,Neckar,46.082
DEGM_DEBY_1131613000018,BIRKACH14,DEGB_DEBY_2_G027,SANDSTEINKEUPER - HÖCHSTADT A.D.AISCH,groundWaterBody,49.84049,10.81442,2018,10.65,10.6,10.7,2,BNA0355,Grafenrheinfeld,2015,48.046,1,1,1,Grafenrheinfeld,Gestaffeltes Treatment,Main,48.042
DEGM_DEBY_1131642600013,GELCHSHEIMMU6,DEGB_DEBY_2_G077,UNTERKEUPER - AUB,groundWaterBody,49.56832,10.02735,2018,13.9,13.9,13.9,1,BNA0355,Grafenrheinfeld,2015,47.578,1,1,1,Grafenrheinfeld,Gestaffeltes Treatment,Main,47.577
DEGM_DEBY_1131754200112,KLEINKAY,DEGB_DEBY_1_G128,VORLANDMOLASSE - PFARRKIRCHEN,groundWaterBody,48.46768,12.77626,2018,10.2,10.2,10.2,1,BNA0381,Kernkraft Gundremmingen,2017,175.07,0,0,0,Isar 1,Partial,Isar,38.541
DEGM_DEBY_1131753600393,HAINDLFINGT4,DEGB_DEBY_1_G109,QUARTÄR - DACHAU,groundWaterBody,48.43758,11.72355,2018,12.3,12.3,12.3,1,BNA0381,Kernkraft Gundremmingen,2017,97.828,0,0,0,Isar 2,Kontrolle,Isar,46.009
DEGM_DEBY_1131753100088,WALDHAUS741GW768,DEGB_DEBY_1_G039,QUARTÄR - THIERHAUPTEN,groundWaterBody,48.44485,10.90169,2018,11.3,11.3,11.3,1,BNA0381,Kernkraft Gundremmingen,2017,37.681,1,1,1,Gundremmingen B,Gestaffeltes Treatment,Donau,37.677
DEGM_DEBY_1131743700363,MAUERNT1,DEGB_DEBY_1_G114,VORLANDMOLASSE - MARKT INDERSDORF,groundWaterBody,48.5115,11.91465,2018,11.5,11.5,11.5,1,BNA0381,Kernkraft Gundremmingen,2017,111.454,0,0,0,Isar 2,Kontrolle,Isar,29.852
