"GCODE";"Ost";"Nord";"AWGN ID";"Parameter";"Messstation";"Gewässer";"Jahr";"Datum";"Tagesmittelwert";"Dimension"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"02.09.2019";"23";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"03.09.2019";"22,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"04.09.2019";"22,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"05.09.2019";"21,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"06.09.2019";"21,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"07.09.2019";"20,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"08.09.2019";"19,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"09.09.2019";"19";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"10.09.2019";"18,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"11.09.2019";"18,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"12.09.2019";"18,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"13.09.2019";"19";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"14.09.2019";"19";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"15.09.2019";"19,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"16.09.2019";"19,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"17.09.2019";"19,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"18.09.2019";"18,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"19.09.2019";"18,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"20.09.2019";"18,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"21.09.2019";"17,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"22.09.2019";"17,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"23.09.2019";"17,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"24.09.2019";"17,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"25.09.2019";"17";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"26.09.2019";"16,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"27.09.2019";"17";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"28.09.2019";"16,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"29.09.2019";"16,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"30.09.2019";"16,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"01.10.2019";"16,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"02.10.2019";"16,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"03.10.2019";"15,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"04.10.2019";"15,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"05.10.2019";"14,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"06.10.2019";"14,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"07.10.2019";"14,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"08.10.2019";"14,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"09.10.2019";"14,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"10.10.2019";"14";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"11.10.2019";"13,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"12.10.2019";"13,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"13.10.2019";"13,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"14.10.2019";"14,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"15.10.2019";"14,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"16.10.2019";"14,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"17.10.2019";"14,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"18.10.2019";"14,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"19.10.2019";"14,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"20.10.2019";"14,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"21.10.2019";"14,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"22.10.2019";"14,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"23.10.2019";"14,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"24.10.2019";"14,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"25.10.2019";"14,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"26.10.2019";"14,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"27.10.2019";"14,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"28.10.2019";"13,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"29.10.2019";"13,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"30.10.2019";"12,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"31.10.2019";"12,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"01.11.2019";"12,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"02.11.2019";"12,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"03.11.2019";"12,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"04.11.2019";"12";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"05.11.2019";"12";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"06.11.2019";"11,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"07.11.2019";"11,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"08.11.2019";"11";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"09.11.2019";"10,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"10.11.2019";"10";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"11.11.2019";"9,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"12.11.2019";"8,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"13.11.2019";"8,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"14.11.2019";"8,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"15.11.2019";"8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"16.11.2019";"7,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"17.11.2019";"7,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"18.11.2019";"7,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"19.11.2019";"7,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"20.11.2019";"7,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"21.11.2019";"7,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"22.11.2019";"7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"23.11.2019";"6,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"24.11.2019";"6,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"25.11.2019";"6,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"26.11.2019";"6,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"27.11.2019";"7,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"28.11.2019";"7,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"29.11.2019";"7,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"30.11.2019";"7,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"01.12.2019";"7,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"02.12.2019";"7,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"03.12.2019";"6,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"04.12.2019";"6,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"05.12.2019";"6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"06.12.2019";"5,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"07.12.2019";"5,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"08.12.2019";"5,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"09.12.2019";"6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"10.12.2019";"6,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"11.12.2019";"6,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"12.12.2019";"5,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"13.12.2019";"5,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"14.12.2019";"5,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"15.12.2019";"6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"16.12.2019";"6,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"17.12.2019";"6,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"18.12.2019";"6,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"19.12.2019";"7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"20.12.2019";"6,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"21.12.2019";"6,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"22.12.2019";"6,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"23.12.2019";"6,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"24.12.2019";"7,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"25.12.2019";"7,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"26.12.2019";"7,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"27.12.2019";"7,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"28.12.2019";"6,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"29.12.2019";"6,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"30.12.2019";"5,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2019";"31.12.2019";"5,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"01.01.2020";"4,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"02.01.2020";"4,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"03.01.2020";"4,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"04.01.2020";"4,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"05.01.2020";"4,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"06.01.2020";"4,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"07.01.2020";"4,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"08.01.2020";"4,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"09.01.2020";"4,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"10.01.2020";"5,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"11.01.2020";"6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"12.01.2020";"6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"13.01.2020";"6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"14.01.2020";"6,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"15.01.2020";"6,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"16.01.2020";"6,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"17.01.2020";"6,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"18.01.2020";"6,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"19.01.2020";"6,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"20.01.2020";"6,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"21.01.2020";"5,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"22.01.2020";"5,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"23.01.2020";"5,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"24.01.2020";"4,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"25.01.2020";"4,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"26.01.2020";"4,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"27.01.2020";"4,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"28.01.2020";"4,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"29.01.2020";"4,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"30.01.2020";"5,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"31.01.2020";"5,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"01.02.2020";"6,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"02.02.2020";"6,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"03.02.2020";"8,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"04.02.2020";"8,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"05.02.2020";"7,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"06.02.2020";"6,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"07.02.2020";"5,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"08.02.2020";"5,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"09.02.2020";"5,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"10.02.2020";"6,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"11.02.2020";"6,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"12.02.2020";"7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"13.02.2020";"6,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"14.02.2020";"6,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"15.02.2020";"6,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"16.02.2020";"7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"17.02.2020";"7,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"18.02.2020";"7,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"19.02.2020";"7,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"20.02.2020";"7,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"21.02.2020";"7,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"22.02.2020";"7,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"23.02.2020";"7,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"24.02.2020";"8,2";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"25.02.2020";"8,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"26.02.2020";"8,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"27.02.2020";"7,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"28.02.2020";"6,9";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"29.02.2020";"6,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"01.03.2020";"7,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"02.03.2020";"7,6";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"03.03.2020";"7,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"04.03.2020";"7,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"05.03.2020";"7,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"06.03.2020";"7,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"07.03.2020";"7,5";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"08.03.2020";"7,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"09.03.2020";"7,8";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"10.03.2020";"7,7";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"11.03.2020";"8,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"12.03.2020";"9,1";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"13.03.2020";"9,4";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"14.03.2020";"9,3";"°C"
"CYY125";"511.732";"5.435.458";"2.345";"Temperatur";"Lauffen (CYY125)";"Neckar";"2020";"15.03.2020";"9";"°C"
