"GCODE";"Ost";"Nord";"AWGN ID";"Messstelle";"Gewässer";"Parameter";"Jahr";"Datum";"Vorzeichen";"Messwert";"Bestimmungsgrenze";"Dimension";"Medium";"Probeart"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"01.04.2019";"-";"12,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"15.04.2019";"-";"11,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"29.04.2019";"-";"15,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"13.05.2019";"-";"13,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"27.05.2019";"-";"16";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"11.06.2019";"-";"18,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"24.06.2019";"-";"21,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"08.07.2019";"-";"23,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"22.07.2019";"-";"24,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"05.08.2019";"-";"23,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"19.08.2019";"-";"22,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"02.09.2019";"-";"23,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"16.09.2019";"-";"21";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"30.09.2019";"-";"18,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"14.10.2019";"-";"16,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"28.10.2019";"-";"15";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"11.11.2019";"-";"11,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"25.11.2019";"-";"10,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2019";"09.12.2019";"-";"8,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"07.01.2020";"-";"7,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"20.01.2020";"-";"7,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"03.02.2020";"-";"8,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"17.02.2020";"-";"7,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"02.03.2020";"-";"7,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"16.03.2020";"-";"9,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"30.03.2020";"-";"7,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"14.04.2020";"-";"13,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"27.04.2020";"-";"17";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"11.05.2020";"-";"15,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"25.05.2020";"-";"17,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"08.06.2020";"-";"19,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"22.06.2020";"-";"19,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"06.07.2020";"-";"21,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"20.07.2020";"-";"21,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"03.08.2020";"-";"23,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"17.08.2020";"-";"24,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"31.08.2020";"-";"20,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"14.09.2020";"-";"21";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"28.09.2020";"-";"17,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"12.10.2020";"-";"14,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"26.10.2020";"-";"13,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"09.11.2020";"-";"11,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"23.11.2020";"-";"10,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"07.12.2020";"-";"8,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2020";"21.12.2020";"-";"7,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"04.01.2021";"-";"6,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"18.01.2021";"-";"4,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"01.02.2021";"-";"6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"15.02.2021";"-";"3,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"01.03.2021";"-";"7,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"15.03.2021";"-";"7,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"29.03.2021";"-";"10,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"12.04.2021";"-";"9,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"26.04.2021";"-";"12,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"10.05.2021";"-";"13,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"25.05.2021";"-";"13";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"07.06.2021";"-";"17,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"21.06.2021";"-";"22,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"05.07.2021";"-";"19,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"19.07.2021";"-";"19,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"02.08.2021";"-";"20,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"16.08.2021";"-";"21,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"30.08.2021";"-";"19";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"13.09.2021";"-";"21,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"27.09.2021";"-";"19";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"11.10.2021";"-";"15,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"26.10.2021";"-";"14,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"08.11.2021";"-";"12";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"22.11.2021";"-";"10,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"06.12.2021";"-";"7,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2021";"20.12.2021";"-";"7,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"03.01.2022";"-";"8,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"17.01.2022";"-";"5,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"31.01.2022";"-";"5,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"14.02.2022";"-";"6,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"28.02.2022";"-";"8,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"14.03.2022";"-";"9,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"28.03.2022";"-";"13,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"11.04.2022";"-";"8,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"25.04.2022";"-";"14,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"09.05.2022";"-";"17,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"23.05.2022";"-";"21";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"08.06.2022";"-";"21";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"20.06.2022";"-";"23,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"04.07.2022";"-";"23,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"18.07.2022";"-";"25,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"01.08.2022";"-";"26,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"15.08.2022";"-";"24,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"29.08.2022";"-";"23,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"12.09.2022";"-";"21,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"26.09.2022";"-";"18";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"10.10.2022";"-";"16,4";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"24.10.2022";"-";"16,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"07.11.2022";"-";"13,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"21.11.2022";"-";"12,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"05.12.2022";"-";"8,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2022";"19.12.2022";"-";"5,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"02.01.2023";"-";"9,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"16.01.2023";"-";"7,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"30.01.2023";"-";"4,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"13.02.2023";"-";"7,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"27.02.2023";"-";"7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"13.03.2023";"-";"9,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"27.03.2023";"-";"9,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"11.04.2023";"-";"11";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"24.04.2023";"-";"11,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"08.05.2023";"-";"15,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"22.05.2023";"-";"15,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"05.06.2023";"-";"20";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"19.06.2023";"-";"23,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"03.07.2023";"-";"21,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"17.07.2023";"-";"24";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"31.07.2023";"-";"21,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"14.08.2023";"-";"21,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"28.08.2023";"-";"22,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"11.09.2023";"-";"22,3";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"25.09.2023";"-";"20,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"09.10.2023";"-";"18,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"23.10.2023";"-";"14,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"06.11.2023";"-";"12";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"22.11.2023";"-";"10";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"04.12.2023";"-";"5,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2023";"18.12.2023";"-";"7,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"08.01.2024";"-";"5,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"22.01.2024";"-";"5,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"05.02.2024";"-";"7,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"19.02.2024";"-";"9,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"04.03.2024";"-";"8,9";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"18.03.2024";"-";"10,2";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"03.04.2024";"-";"10,5";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"15.04.2024";"-";"13,8";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"29.04.2024";"-";"13,1";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"13.05.2024";"-";"15,7";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"27.05.2024";"-";"16,6";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
"CXX426";"460.534";"5.481.373";"6.187";"Mannheim, Rhein (CXX426)";"Rhein";"Temperatur";"2024";"10.06.2024";"-";"18";"0";"°C";"Oberflaechengewaesser";"Stichprobe"
